predclass,age,workclass,native-country,education,marital-status,education-num,capital-gain,capital-loss,sex,race,relationship,sex-marital
1,50,3,7,7,0,14,115,0,1,4,0,5
0,22,1,7,3,0,7,0,0,1,4,0,5
0,40,3,7,3,4,1,0,0,0,2,1,4
0,12,3,7,0,3,10,0,0,1,4,1,8
0,14,4,7,1,1,12,0,0,0,4,1,1
0,17,5,7,5,1,8,0,0,0,2,4,1
0,27,3,7,4,0,9,0,0,1,4,0,5
0,12,3,7,2,1,15,0,0,1,4,3,6
0,13,3,7,4,1,9,0,0,0,4,4,1
0,10,3,7,5,1,8,0,0,1,4,1,6
0,10,3,7,4,0,9,0,0,1,4,0,5
0,15,3,7,5,1,8,0,0,0,4,1,1
0,41,3,7,3,0,5,0,0,0,4,5,0
0,18,1,7,4,0,9,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,1,4,3,6
0,11,3,7,4,1,9,0,0,1,4,4,6
0,29,4,7,4,3,9,0,0,1,4,1,8
0,19,4,7,5,3,8,0,0,0,4,4,3
0,55,3,7,3,4,6,0,0,0,4,4,4
0,18,3,7,5,0,8,0,0,0,2,5,0
1,16,0,7,0,3,10,0,0,0,2,4,3
0,52,3,7,3,1,6,0,0,0,4,1,1
0,18,3,7,5,0,8,0,0,1,4,0,5
0,14,3,8,5,3,8,0,0,0,4,4,3
0,17,3,7,5,0,8,0,0,0,4,5,0
0,13,3,6,3,0,6,0,0,1,4,0,5
0,11,3,7,1,1,12,0,0,1,4,1,6
1,37,3,7,1,0,12,0,0,1,4,0,5
1,30,3,7,4,0,9,0,0,1,4,0,5
0,7,3,7,5,1,8,0,0,0,2,4,1
1,35,4,7,1,0,12,0,0,1,4,0,5
0,3,3,7,5,1,8,0,0,1,0,3,6
0,26,4,7,6,0,13,79,0,1,4,0,5
0,28,3,6,3,3,3,0,0,0,4,4,3
0,12,4,7,5,3,8,0,0,1,4,1,8
0,30,3,7,6,3,13,0,0,1,4,4,8
0,7,3,7,5,1,8,0,0,1,4,3,6
0,34,3,7,5,0,8,0,0,1,4,0,5
0,0,3,7,3,1,6,0,0,1,4,3,6
1,20,3,7,0,0,10,0,55,1,4,0,5
0,10,3,7,2,1,15,0,0,0,4,1,1
1,12,3,7,1,0,12,0,0,1,4,5,5
0,1,5,7,3,1,7,0,0,1,4,3,6
0,19,4,7,0,3,11,0,0,0,4,4,3
0,41,1,7,1,1,12,0,0,0,4,1,1
0,9,4,7,4,0,9,0,0,1,4,0,5
1,48,5,7,4,0,9,0,0,1,4,0,5
1,40,3,7,5,0,8,0,0,1,4,0,5
0,42,3,7,5,0,8,0,0,1,4,0,5
0,10,3,7,5,0,8,0,0,1,4,0,5
0,14,4,7,1,1,12,0,0,1,4,1,6
0,4,3,7,4,1,9,0,0,0,4,3,1
0,12,3,7,4,1,9,0,0,1,4,1,6
0,1,3,7,3,1,6,0,0,1,4,3,6
1,35,3,7,3,0,5,0,50,1,4,0,5
0,40,4,7,1,3,12,0,0,1,4,1,8
0,25,5,7,5,0,8,0,0,1,4,0,5
0,38,5,7,5,0,8,0,0,0,1,5,0
1,43,3,7,3,1,3,0,0,1,4,1,6
1,14,3,1,1,0,12,98,0,1,4,0,5
0,6,3,7,1,1,12,0,0,0,4,3,1
0,10,3,7,5,1,8,0,0,1,4,3,6
0,6,5,7,4,1,9,0,0,0,0,4,1
1,25,4,7,7,0,14,0,51,1,4,0,5
0,8,3,7,4,1,9,27,0,1,4,1,6
0,32,3,7,1,1,12,0,0,0,4,1,1
0,15,3,7,1,1,12,0,0,1,4,1,6
0,2,3,7,4,1,9,0,0,1,4,3,6
0,43,3,7,3,3,3,0,0,0,4,1,3
0,25,1,7,3,0,4,0,0,1,4,0,5
0,18,4,7,0,1,11,0,0,1,4,1,6
0,31,3,7,5,1,8,0,0,0,2,4,1
1,34,3,7,6,0,13,0,0,1,4,0,5
0,12,3,7,5,1,8,0,0,1,0,1,6
0,19,1,7,5,3,8,0,0,1,2,1,8
0,0,3,7,3,1,5,0,0,0,4,3,1
0,35,3,7,6,3,13,93,0,0,4,1,3
0,7,3,7,5,1,8,0,0,1,4,1,6
0,7,3,7,5,0,8,0,0,1,4,0,5
0,9,1,7,1,1,12,6,0,1,4,3,6
0,10,3,7,1,1,12,0,0,0,4,3,1
0,22,3,7,5,1,8,0,0,1,4,3,6
0,13,3,7,5,0,8,0,0,1,2,0,5
0,33,4,7,5,0,8,0,0,1,4,0,5
0,35,4,7,1,0,12,0,0,1,4,0,5
1,29,3,7,7,0,14,112,0,1,4,0,5
0,6,3,7,1,1,12,0,0,0,4,3,1
0,28,3,7,3,4,6,0,0,0,2,1,4
0,48,3,7,3,4,4,0,0,0,2,4,4
0,12,3,7,0,0,10,0,0,1,4,0,5
0,30,3,6,3,2,4,0,0,1,4,4,7
0,13,3,7,5,1,8,0,0,1,2,3,6
1,17,3,7,5,0,8,0,0,1,4,0,5
0,21,4,7,5,0,8,0,0,1,4,0,5
1,16,3,7,4,0,9,0,0,1,4,0,5
1,32,3,7,1,0,12,0,0,1,4,0,5
0,30,4,7,4,1,9,0,0,0,2,4,1
0,32,1,7,3,3,5,0,0,0,2,4,3
1,26,3,7,4,0,9,112,0,1,4,0,5
1,13,3,7,1,0,12,0,0,0,2,5,0
0,41,4,7,5,0,8,0,0,1,4,0,5
0,2,3,7,5,1,8,0,0,0,4,3,1
0,4,3,7,1,1,12,0,0,1,4,1,6
1,16,3,7,1,0,12,112,0,1,4,0,5
0,30,4,6,3,0,2,0,0,1,4,0,5
1,35,4,7,2,0,15,0,0,1,4,0,5
0,9,3,7,5,3,8,0,0,1,4,1,8
0,43,3,7,5,0,8,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,1,4,3,6
1,19,3,7,4,0,9,81,0,1,4,0,5
0,14,3,7,4,0,9,0,0,1,4,0,5
1,33,4,7,2,3,15,0,0,1,4,1,8
0,14,1,7,5,3,8,0,0,0,4,4,3
0,54,3,7,5,0,8,0,0,1,4,0,5
0,41,5,7,5,0,8,0,0,1,4,0,5
1,13,1,7,1,0,12,0,0,1,4,0,5
0,3,3,7,4,1,9,0,0,1,4,3,6
0,7,3,7,5,1,8,69,0,1,4,2,6
1,18,3,2,2,0,15,0,0,1,1,0,5
0,21,1,7,4,3,9,0,0,0,4,1,3
0,10,3,7,5,1,8,0,0,0,4,3,1
0,12,1,5,4,1,9,0,0,0,1,4,1
0,53,5,7,3,4,4,8,0,0,4,4,4
0,17,3,7,5,0,8,0,0,1,4,0,5
0,27,3,7,3,0,3,0,0,1,4,0,5
1,26,3,7,5,0,8,0,0,1,4,0,5
1,27,4,7,3,0,7,0,0,1,2,0,5
0,18,3,7,6,1,13,0,0,1,4,1,6
0,10,3,7,4,1,9,0,0,1,4,1,6
0,26,1,7,6,1,13,0,0,1,4,1,6
0,3,3,7,4,1,9,0,0,0,4,1,1
1,25,3,7,0,3,11,101,0,0,4,4,3
0,10,1,7,4,0,9,56,0,1,4,0,5
1,25,3,7,5,0,8,0,0,1,2,0,5
0,3,5,4,3,2,6,0,43,0,1,3,2
0,7,3,7,3,1,4,0,37,1,4,1,6
0,31,0,7,4,3,9,0,0,1,4,1,8
0,0,5,7,3,1,6,0,0,0,4,3,1
0,0,4,7,3,1,6,0,0,1,4,3,6
1,16,3,7,1,0,12,0,0,1,4,0,5
1,33,4,7,5,0,8,0,0,1,4,0,5
0,5,3,7,5,1,8,41,0,0,4,3,1
0,0,3,7,3,1,7,0,0,1,4,3,6
0,15,3,6,4,0,9,0,0,1,4,0,5
0,14,3,7,5,1,8,0,0,1,4,1,6
0,41,4,7,5,4,8,0,0,1,4,1,9
0,12,1,7,5,1,8,0,0,1,4,3,6
1,20,3,4,0,0,10,0,0,1,4,0,5
1,17,4,7,5,0,8,0,0,1,4,0,5
0,6,1,7,4,3,9,0,0,1,2,4,8
0,1,1,7,3,1,6,0,0,0,4,3,1
0,17,3,7,5,3,8,0,0,0,4,1,3
0,49,5,7,3,1,3,0,0,1,4,1,6
0,28,1,7,1,0,12,0,0,0,4,5,0
0,24,3,6,6,1,13,0,0,1,4,1,6
0,9,3,7,5,1,8,0,0,1,4,2,6
0,37,1,7,4,0,9,0,0,1,4,0,5
0,7,3,7,4,1,9,0,0,0,2,3,1
0,25,3,7,4,0,9,0,0,1,4,0,5
0,3,3,7,4,1,9,0,0,1,4,3,6
0,6,1,7,1,1,12,0,0,0,4,1,1
0,8,5,7,0,1,11,0,0,1,4,2,6
1,18,3,7,6,1,13,0,0,1,4,1,6
1,14,3,7,6,0,13,0,51,1,4,0,5
0,13,3,4,1,1,12,0,0,0,4,3,1
0,2,3,7,5,1,8,0,0,0,4,3,1
0,19,1,7,1,1,12,0,0,1,4,1,6
0,14,3,6,1,4,12,0,14,0,4,4,4
0,4,3,7,4,1,9,0,0,1,4,3,6
0,14,4,7,4,0,9,0,0,1,4,0,5
1,29,3,7,2,3,15,118,0,0,4,4,3
1,27,3,7,1,3,12,0,0,0,4,3,3
0,23,3,6,3,0,7,0,0,1,2,0,5
0,28,3,7,4,1,9,0,0,1,2,1,6
0,43,3,7,5,0,8,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,1,4,2,6
0,11,3,7,1,0,12,0,0,1,4,0,5
0,19,3,7,4,3,9,0,0,0,2,4,3
0,19,3,8,1,3,12,0,0,1,4,1,8
0,23,3,7,0,0,10,70,0,1,4,0,5
0,19,1,6,1,3,12,0,0,0,4,4,3
0,14,3,7,5,3,8,0,0,0,2,4,3
0,16,3,7,5,0,8,0,0,1,4,0,5
0,2,1,7,5,1,8,0,0,0,4,3,1
0,5,3,7,4,1,9,0,0,0,4,3,1
1,17,3,7,1,0,12,0,0,1,4,0,5
0,16,3,7,5,1,8,0,0,1,4,1,6
0,24,3,7,5,0,8,0,60,1,4,0,5
0,12,3,7,1,1,12,73,0,1,4,1,6
1,33,1,7,5,0,8,0,0,1,4,0,5
1,25,3,7,1,0,12,95,0,1,4,0,5
1,26,3,8,1,1,12,0,0,1,4,1,6
0,27,3,7,5,0,8,0,0,0,4,5,0
0,3,3,7,4,1,9,0,0,0,4,1,1
0,14,3,6,5,0,8,0,0,1,4,0,5
1,48,4,8,3,0,6,102,0,1,4,0,5
0,6,3,7,4,1,9,0,0,0,4,1,1
0,38,3,7,4,3,9,0,0,0,1,1,3
0,9,3,7,0,0,10,0,79,1,4,0,5
0,8,3,7,0,1,10,0,0,0,4,3,1
0,28,5,7,4,0,9,0,0,0,2,5,0
0,18,3,7,4,0,9,36,0,1,4,0,5
0,19,3,7,4,1,9,0,0,0,2,1,1
0,26,1,7,1,0,12,0,0,1,4,0,5
0,39,3,7,5,4,8,3,0,0,2,4,4
1,25,3,7,1,0,12,0,0,1,4,0,5
0,2,3,7,4,1,9,0,0,0,4,2,1
0,38,4,7,5,0,8,0,0,1,4,0,5
1,25,3,7,6,1,13,109,0,0,4,1,1
0,9,3,7,0,1,10,0,0,1,4,3,6
0,0,3,7,3,1,7,0,0,1,4,3,6
1,25,1,7,1,0,12,0,0,0,4,5,0
1,38,3,7,5,0,8,98,0,1,4,0,5
0,15,3,7,4,1,9,0,0,0,2,3,1
0,12,3,6,3,1,6,0,0,1,2,3,6
0,29,1,7,1,0,12,0,0,1,4,0,5
1,12,1,7,1,0,12,98,0,1,4,0,5
0,5,3,7,1,1,12,0,0,1,4,4,6
0,41,4,7,3,0,5,0,0,1,4,0,5
0,6,3,7,5,1,8,0,0,1,4,4,6
0,22,3,7,5,1,8,0,0,1,4,1,6
0,10,3,7,0,1,10,0,0,1,4,3,6
1,37,3,7,5,0,8,0,0,1,4,0,5
0,16,1,7,1,1,12,0,0,0,4,1,1
1,29,0,7,5,0,8,0,0,0,4,5,0
0,20,3,7,5,1,8,0,0,1,2,1,6
0,19,3,7,5,1,8,0,0,0,4,1,1
1,42,1,7,5,0,8,0,0,0,4,5,0
0,17,1,4,5,3,8,0,0,1,4,4,8
1,36,4,7,2,0,15,0,0,1,4,0,5
1,34,3,7,1,1,12,0,0,1,4,1,6
0,15,3,7,3,3,5,0,0,0,4,4,3
0,14,1,7,4,2,9,0,0,1,4,2,7
0,5,3,3,4,0,9,0,0,0,4,5,0
0,30,4,7,1,3,12,0,0,0,4,1,3
0,15,3,7,5,1,8,0,0,1,4,1,6
0,9,3,7,4,1,9,0,0,0,4,1,1
0,20,3,6,3,3,2,0,0,1,4,1,8
0,14,3,7,5,3,8,0,0,1,4,4,8
1,20,3,7,0,0,10,0,0,0,4,5,0
0,38,3,7,5,1,8,0,0,1,4,1,6
0,6,1,7,0,3,10,0,0,1,4,1,8
0,19,3,7,4,3,9,0,0,0,4,4,3
0,17,3,8,6,0,13,0,0,1,4,0,5
1,26,3,7,1,0,12,0,0,1,4,0,5
0,37,3,7,4,1,9,0,0,1,4,1,6
0,26,1,8,4,0,9,0,0,1,4,0,5
0,11,3,7,0,1,10,0,34,0,4,1,1
1,23,3,7,0,0,10,0,0,1,4,0,5
0,24,4,7,4,0,9,0,0,1,4,0,5
1,23,3,7,1,1,12,0,0,0,3,1,1
0,25,3,7,4,3,9,0,0,0,2,1,3
0,44,4,7,5,0,8,0,78,1,4,0,5
0,1,3,7,3,1,7,0,0,1,4,3,6
0,42,5,7,5,0,8,0,0,1,4,0,5
0,4,5,7,5,1,8,6,0,0,4,1,1
1,31,3,7,0,0,10,0,0,1,4,0,5
0,24,4,7,1,0,12,0,0,1,4,0,5
0,1,5,7,4,1,9,0,0,1,4,3,6
0,6,3,7,5,1,8,38,0,0,4,1,1
1,43,3,7,5,0,8,0,0,1,4,0,5
0,5,3,7,4,1,9,0,0,1,2,2,6
0,44,3,7,5,0,8,0,0,1,4,0,5
0,8,3,7,5,1,8,0,0,1,2,1,6
1,29,3,7,6,1,13,0,0,1,4,1,6
1,26,3,1,1,0,12,0,51,1,4,0,5
0,26,3,7,0,3,11,0,0,1,4,1,8
0,7,3,7,5,1,8,0,37,1,2,3,6
0,51,4,7,3,1,6,0,0,1,4,4,6
0,14,3,7,5,3,8,0,0,0,4,4,3
0,0,3,7,3,1,6,0,0,0,4,3,1
1,15,3,7,5,0,8,81,0,1,4,0,5
0,33,5,7,6,2,13,0,0,1,4,2,7
1,16,3,7,1,0,12,52,0,1,4,0,5
1,47,3,7,1,0,12,0,0,1,4,0,5
0,3,3,7,5,1,8,0,0,1,4,3,6
0,13,3,7,5,3,8,0,0,0,4,3,3
0,5,5,7,4,1,9,0,0,1,2,3,6
0,26,3,7,4,3,9,0,0,1,4,1,8
0,5,3,7,4,1,9,0,0,1,4,3,6
0,0,3,7,3,1,5,0,0,1,4,3,6
0,30,4,3,5,0,8,0,0,0,4,5,0
0,24,3,7,0,1,10,0,0,0,4,1,1
1,39,3,7,4,0,9,0,0,1,4,0,5
0,47,3,7,5,0,8,0,0,1,4,0,5
1,30,3,7,5,0,8,0,0,1,4,0,5
0,31,3,7,0,1,10,0,0,1,4,4,6
0,14,3,7,6,1,13,0,0,0,4,1,1
0,12,3,7,0,1,10,0,0,1,4,3,6
0,13,3,7,5,4,8,0,0,0,4,1,4
0,15,3,7,5,0,8,0,35,1,4,0,5
1,40,3,7,5,4,8,0,6,1,4,4,9
0,45,3,7,5,4,8,0,0,0,4,1,4
0,22,3,7,5,3,8,0,0,0,4,4,3
0,26,3,7,4,1,9,0,0,1,4,1,6
0,7,4,7,1,1,12,0,0,1,4,3,6
0,25,5,7,3,0,6,0,0,1,4,0,5
1,36,3,7,4,0,9,70,0,0,4,5,0
0,9,3,7,4,1,9,0,0,1,4,3,6
0,56,4,7,5,0,8,0,0,1,4,0,5
0,55,5,7,3,4,6,0,0,0,4,1,4
0,38,3,7,5,0,8,0,0,1,4,0,5
0,8,3,7,5,3,8,0,0,1,4,1,8
1,24,3,7,1,3,12,0,0,0,4,1,3
0,7,3,7,1,1,12,0,0,1,4,1,6
0,46,3,7,5,4,8,0,0,1,4,1,9
0,0,3,7,3,1,6,0,0,1,4,3,6
0,18,3,7,4,0,9,0,0,1,4,0,5
1,34,3,7,4,0,9,0,0,1,4,0,5
0,45,1,7,1,4,12,0,0,0,4,1,4
1,38,3,7,5,0,8,70,0,1,4,0,5
0,26,3,7,4,3,9,0,0,1,4,1,8
0,23,1,7,5,3,8,0,0,0,4,1,3
1,20,3,7,1,0,12,0,0,1,4,0,5
0,22,3,7,1,0,12,0,0,1,4,0,5
0,14,3,7,5,1,8,0,0,1,4,3,6
1,44,3,7,6,4,13,0,0,0,4,1,4
0,9,3,7,0,3,10,0,0,0,4,1,3
0,29,4,7,5,0,8,0,0,1,4,0,5
0,9,3,7,1,1,12,0,0,0,4,1,1
1,31,1,7,2,3,15,0,0,1,4,3,8
0,17,3,7,5,1,8,0,0,1,4,3,6
0,17,1,7,5,1,8,0,0,0,4,3,1
1,42,3,7,5,0,8,0,0,1,4,0,5
0,17,3,7,1,1,12,0,0,0,4,3,1
1,32,3,7,1,1,12,0,0,0,4,1,1
0,1,3,7,3,1,6,0,0,0,4,3,1
0,26,3,6,5,0,8,0,0,1,4,0,5
0,31,3,7,3,0,6,0,0,1,4,0,5
0,11,4,7,4,0,9,0,0,1,4,0,5
0,16,3,7,5,0,8,0,0,1,4,0,5
0,7,3,7,4,1,9,0,0,0,4,1,1
0,4,3,7,3,1,5,0,0,1,4,1,6
0,0,3,7,3,1,6,0,0,1,4,3,6
1,22,3,7,4,0,9,0,0,1,4,0,5
0,12,4,7,1,3,12,0,0,1,4,3,8
1,27,3,7,1,0,12,0,0,1,4,0,5
0,7,3,7,4,1,9,0,0,1,4,3,6
1,54,4,7,6,0,13,106,0,1,4,0,5
1,34,4,2,1,0,12,0,81,1,1,0,5
0,38,3,7,3,3,2,0,0,1,2,4,8
1,24,3,7,1,0,12,0,0,1,4,0,5
0,6,3,7,5,1,8,0,0,0,2,4,1
0,21,3,7,0,3,10,0,0,0,4,4,3
1,22,3,7,5,0,8,0,0,1,4,0,5
0,2,3,7,5,1,8,0,0,0,4,1,1
0,32,3,7,3,3,4,0,0,0,4,1,3
1,15,3,5,1,0,12,0,0,1,4,2,5
0,10,3,7,5,0,8,0,0,1,4,0,5
1,21,3,7,1,0,12,0,0,1,4,0,5
0,16,3,7,4,0,9,0,0,0,4,5,0
0,46,5,7,4,0,9,0,0,1,4,0,5
0,6,3,7,1,1,12,0,0,1,4,3,6
0,16,4,8,4,0,9,0,0,1,4,0,5
0,37,4,7,5,0,8,0,0,1,2,0,5
0,12,3,7,0,3,10,27,0,0,4,1,3
0,31,5,7,4,3,9,0,0,0,2,4,3
0,18,4,7,1,1,12,0,0,1,4,1,6
0,11,3,1,0,0,10,0,0,0,1,5,0
1,20,3,7,1,0,12,98,0,1,4,0,5
1,25,4,7,7,0,14,0,0,1,4,0,5
0,23,3,7,6,0,13,0,0,1,4,0,5
0,30,3,7,4,3,9,0,0,1,4,3,8
0,5,3,7,1,1,12,0,0,0,4,3,1
1,13,3,7,1,0,12,0,0,1,4,0,5
0,11,3,7,5,0,8,0,0,1,4,0,5
0,46,1,7,3,0,3,0,0,1,4,0,5
0,34,4,7,3,0,4,0,0,1,4,0,5
0,5,3,7,5,1,8,0,0,0,4,3,1
0,10,5,7,0,0,11,0,0,1,0,3,5
0,18,3,7,5,1,8,0,0,1,4,1,6
0,29,3,7,5,3,8,0,0,0,4,1,3
0,20,3,7,4,3,9,0,0,1,4,1,8
0,7,3,7,1,1,12,0,0,1,2,3,6
0,20,4,7,5,3,8,0,0,1,4,3,8
0,36,3,7,4,0,9,0,0,1,4,0,5
0,10,3,7,5,1,8,0,0,1,4,1,6
0,21,3,7,4,3,9,0,0,1,4,1,8
0,36,4,7,3,0,5,0,0,1,4,0,5
0,17,3,7,4,1,9,0,0,1,4,1,6
0,6,3,7,5,1,8,0,0,1,2,3,6
1,22,3,7,1,0,12,112,0,1,4,0,5
0,26,3,4,6,0,13,0,0,0,1,5,0
1,50,4,7,5,0,8,0,0,1,1,0,5
0,64,4,7,5,0,8,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,1,4,3,6
0,6,3,7,4,1,9,0,0,1,4,1,6
0,8,3,7,4,1,9,0,0,1,4,4,6
0,25,3,6,3,0,2,0,0,0,4,5,0
0,21,3,7,4,0,9,0,0,0,2,5,0
0,47,5,7,5,0,8,0,0,1,4,0,5
0,15,3,7,5,0,8,0,0,1,4,0,5
0,20,3,7,5,0,8,0,0,1,4,0,5
1,34,3,7,6,0,13,0,0,1,4,0,5
0,5,3,7,4,1,9,0,0,0,4,1,1
0,16,3,6,3,2,1,0,0,0,4,1,2
0,25,3,7,5,3,8,0,0,1,4,1,8
0,2,5,7,4,1,9,0,0,0,4,3,1
0,34,1,7,3,0,0,0,0,1,4,0,5
0,6,3,6,5,0,8,0,0,0,4,5,0
1,20,3,7,3,0,6,52,0,1,4,0,5
1,20,3,7,5,0,8,0,0,1,4,0,5
0,30,3,7,6,1,13,0,0,0,4,1,1
1,24,3,7,7,0,14,0,81,1,4,0,5
0,16,3,7,5,0,8,0,0,1,4,0,5
1,14,3,7,1,1,12,0,0,1,4,1,6
0,14,3,7,0,3,11,0,0,0,0,4,3
0,18,3,7,5,0,8,0,0,1,2,0,5
1,21,4,7,5,0,8,0,0,1,4,0,5
0,1,3,7,5,1,8,0,0,0,4,1,1
0,3,3,7,5,0,8,0,0,1,4,0,5
0,37,1,7,4,3,9,0,0,0,2,4,3
0,23,3,7,4,3,9,0,0,0,4,4,3
1,19,4,7,1,0,12,0,55,0,4,5,0
0,26,3,7,4,3,9,0,0,1,4,4,8
0,27,4,7,4,3,9,0,0,1,4,4,8
1,27,1,7,5,0,8,0,0,0,4,5,0
1,26,3,7,6,0,13,0,0,1,4,0,5
0,34,3,7,3,4,3,0,0,0,2,4,4
0,1,3,7,5,1,8,0,0,0,4,3,1
0,34,3,7,4,0,9,0,0,1,4,0,5
0,24,3,8,3,0,5,0,0,1,4,0,5
1,27,4,7,4,0,9,0,0,1,4,0,5
0,16,1,7,3,3,5,0,0,1,4,1,8
1,16,4,7,1,0,12,0,0,1,4,0,5
1,25,3,7,0,0,11,0,0,1,4,0,5
0,8,3,7,4,0,9,0,0,1,4,0,5
0,15,3,7,5,3,8,0,0,0,4,1,3
0,15,3,6,1,0,12,0,0,1,4,0,5
0,19,3,7,3,3,5,0,0,0,4,4,3
0,11,3,7,5,0,8,0,0,1,4,0,5
0,3,3,7,5,1,8,0,0,0,4,3,1
1,18,4,7,4,0,9,0,0,1,4,0,5
0,38,4,7,5,0,8,0,0,1,4,0,5
1,31,3,1,1,0,12,0,0,1,1,0,5
0,19,5,7,0,4,10,0,0,0,4,1,4
1,17,3,7,5,0,8,0,0,1,4,0,5
0,11,3,7,1,1,12,0,0,0,4,1,1
1,50,3,7,1,4,12,0,80,1,4,1,9
0,20,3,7,5,0,8,0,0,1,4,0,5
0,27,3,7,5,1,8,0,0,1,4,4,6
0,8,3,7,4,1,9,0,0,0,4,1,1
0,4,3,7,4,1,9,69,0,0,4,1,1
1,23,1,7,6,0,13,0,0,1,4,0,5
0,61,3,7,5,4,8,49,0,0,2,1,4
0,17,3,7,5,3,8,0,0,1,4,3,8
0,32,3,7,5,1,8,0,0,0,4,1,1
0,5,3,7,0,1,11,0,0,0,4,1,1
0,6,5,7,5,1,8,0,0,0,2,4,1
0,43,4,7,5,1,8,0,0,1,4,4,6
1,28,1,7,5,4,8,0,0,1,4,1,9
0,46,3,7,0,3,10,0,0,0,4,1,3
0,24,3,7,5,1,8,0,0,0,2,3,1
0,30,3,7,5,3,8,0,0,0,4,4,3
0,27,3,7,5,3,8,0,0,1,4,4,8
0,34,3,7,4,4,9,55,0,0,4,1,4
0,29,3,7,1,1,12,0,20,1,4,1,6
0,24,3,7,0,0,10,0,0,1,4,0,5
0,33,4,7,5,0,8,0,0,1,4,0,5
1,30,3,7,5,0,8,0,0,1,4,0,5
0,18,3,7,5,1,8,0,0,1,4,1,6
1,39,3,7,5,0,8,0,0,1,4,0,5
0,28,3,7,6,3,13,0,0,1,4,1,8
1,31,0,7,1,3,12,0,0,1,4,4,8
0,23,3,7,4,0,9,40,0,1,4,0,5
1,22,4,7,1,0,12,112,0,1,4,0,5
0,3,3,7,4,1,9,0,0,1,4,3,6
1,33,3,7,2,0,15,0,51,1,4,0,5
1,21,1,7,5,0,8,0,0,0,4,5,0
0,6,1,7,1,1,12,0,0,0,4,3,1
0,14,3,7,5,1,8,0,0,1,4,3,6
0,41,3,7,1,0,12,0,0,1,4,0,5
0,49,3,7,5,3,8,0,0,1,2,1,8
1,22,4,7,5,0,8,0,0,1,4,0,5
1,37,4,7,5,0,8,112,0,1,4,0,5
0,9,3,3,4,0,9,0,0,1,4,0,5
0,34,3,7,5,3,8,0,0,0,4,1,3
0,17,3,7,0,1,10,0,0,1,4,3,6
1,33,3,7,5,0,8,52,0,1,4,0,5
1,25,3,7,4,0,9,0,0,1,4,0,5
0,21,3,7,6,0,13,0,0,1,4,0,5
0,31,3,7,3,0,3,0,0,1,4,0,5
1,16,3,7,0,0,10,0,0,0,4,5,0
0,34,3,7,5,4,8,0,0,0,4,4,4
0,5,3,7,5,3,8,0,0,1,4,1,8
0,2,5,7,5,1,8,0,0,1,4,3,6
0,24,3,0,4,1,9,0,0,1,4,1,6
1,31,1,7,6,0,13,0,0,1,4,0,5
0,25,3,7,5,3,8,0,0,0,4,1,3
0,17,3,7,4,0,9,0,0,1,4,0,5
0,6,3,7,5,1,8,0,0,0,2,4,1
0,39,3,4,5,0,8,0,0,1,4,0,5
0,13,3,8,1,1,12,0,0,1,2,1,6
1,28,3,7,5,0,8,0,0,1,4,0,5
0,31,3,7,3,0,5,0,0,0,4,5,0
0,31,4,1,6,2,13,0,0,1,1,1,7
0,14,3,7,0,1,10,0,0,0,4,1,1
0,3,1,7,0,1,11,0,36,1,4,3,6
0,10,3,7,4,1,9,0,0,1,4,1,6
0,15,3,7,5,1,8,0,0,0,2,1,1
0,59,5,7,3,4,3,0,0,1,4,1,9
0,2,5,7,5,1,8,0,57,1,4,4,6
0,49,4,8,3,0,4,12,0,1,4,0,5
0,20,3,7,5,1,8,0,0,1,4,1,6
0,17,3,7,5,3,8,0,0,0,2,4,3
0,17,5,7,3,0,6,0,0,0,4,5,0
0,73,3,7,5,1,8,0,0,0,4,1,1
0,6,3,7,4,1,9,0,0,0,2,3,1
0,26,3,7,4,3,9,0,0,0,4,1,3
1,27,3,7,1,0,12,98,0,1,4,0,5
0,7,3,7,4,1,9,0,0,0,4,1,1
0,11,3,7,7,3,14,0,0,1,4,4,8
0,47,5,7,0,1,11,0,0,0,4,1,1
0,6,3,7,4,0,9,0,0,1,4,0,5
0,3,3,7,4,1,9,0,0,0,4,1,1
1,19,3,7,1,0,12,0,51,1,4,0,5
0,44,3,7,5,0,8,0,0,1,4,0,5
1,36,4,1,1,0,12,0,0,1,4,0,5
1,13,3,7,1,0,12,95,0,1,4,0,5
1,35,4,7,4,0,9,0,0,1,4,0,5
0,21,3,4,4,3,9,0,0,1,4,1,8
0,15,3,7,1,0,12,0,0,1,4,0,5
0,13,4,7,3,0,7,0,0,1,4,0,5
0,24,3,7,0,3,10,0,0,0,4,1,3
1,32,1,7,6,0,13,0,51,1,4,0,5
1,28,3,7,5,0,8,0,0,1,4,0,5
0,26,4,7,5,0,8,0,0,1,4,0,5
0,44,3,7,5,0,8,61,0,1,4,0,5
0,37,3,6,5,0,8,0,0,1,4,0,5
0,17,3,7,0,3,11,0,0,0,4,4,3
1,32,3,7,4,0,9,0,0,1,4,0,5
0,21,3,7,4,1,9,0,0,1,4,3,6
1,18,3,7,7,0,14,0,55,1,4,0,5
0,19,3,7,3,0,7,0,0,1,4,0,5
0,13,3,7,1,0,12,0,0,1,4,0,5
0,19,3,7,0,3,11,0,0,0,4,1,3
